frame,source_index,time_s,qpos_J1_m,qpos_J2_m,qpos_J3_m,qpos_J4_rad,qpos_J5_rad,qpos_J6_rad,qvel_J1_ms,qvel_J2_ms,qvel_J3_ms,qvel_J4_rads,qvel_J5_rads,qvel_J6_rads,qacc_J1_ms2,qacc_J2_ms2,qacc_J3_ms2,qacc_J4_rads2,qacc_J5_rads2,qacc_J6_rads2
246,493,8.216667,-0.0029183726006,-0.00427372008372,-0.00047409370927,0.001796180455,0.00339492171971,-0.0105546351134,0.0134938016603,0.0105156124409,0.00198773380192,0.00230784651325,-0.0272936147798,0.0155390004335,-0.00556655066176,-0.00597572027624,-0.00338052048389,-0.00967983285724,0.0616090050195,0.052557258719
247,495,8.250000,-0.00247225081813,-0.00392631583522,-0.000409690596823,0.00186766259509,0.0025187073412,-0.0100085454841,0.0131907658813,0.0102830100025,0.00186774650939,0.00196886857062,-0.0251707376257,0.0171110405229,-0.0124176338792,-0.00793263497103,-0.00378785584133,-0.0105899477961,0.0653628552743,0.0416470777169
248,497,8.283333,-0.00203987824395,-0.00358774036606,-0.000349500090267,0.00192735850828,0.00171525655526,-0.00941599777038,0.0126758672032,0.00998764935413,0.00173600873422,0.00160303103342,-0.022941331332,0.0183235692057,-0.0182549720098,-0.00973131845236,-0.00408558583527,-0.011288162196,0.0679928539979,0.0310474463913
249,499,8.316667,-0.00162776216385,-0.00325999701256,-0.000293854824181,0.00197448996002,0.000987503721065,-0.0087887955088,0.0119830643603,0.00963515956965,0.00159605365717,0.00121744593194,-0.0206425441402,0.0191893670718,-0.02307506741,-0.0113515606567,-0.00428142960145,-0.0117728420737,0.069524483396,0.0209002297694
250,501,8.350000,-0.0012412775087,-0.00294489048112,-0.000242973920418,0.0020085164503,0.000337160296157,-0.00813823939625,0.0111461253859,0.00923179151411,0.00145114316736,0.000819222444261,-0.0183103846102,0.0197256824716,-0.0268926195451,-0.012776384239,-0.00438388659953,-0.0120457828682,0.0700002942978,0.0113309177985
251,503,8.383333,-0.00088468310623,-0.00264400795017,-0.000196972445816,0.00202913322022,-0.000235237869008,-0.00747498751961,0.0101980436547,0.00878430452622,0.00130424498736,0.000415353686617,-0.0159791765425,0.0199536605096,-0.0297390670972,-0.0139923541177,-0.00440204638517,-0.0121121212982,0.069478378401,0.00244723773535
252,505,8.416667,-0.000561156572022,-0.00235870411385,-0.000155871528043,0.00203626553948,-0.000730265932057,-0.0068089353508,0.00917050665381,0.00829984407673,0.00115801611022,1.2607490854e-05,-0.0136810687763,0.0198977323241,-0.031660894374,-0.0149898074815,-0.00434540129294,-0.011980185117,0.0680306153194,-0.0056618357461
253,507,8.450000,-0.000272845955913,-0.00209009042324,-0.000119608921024,0.00203005944178,-0.00114953010587,-0.00614911661028,0.00809342464185,0.00778581314579,0.00101479239817,-0.000382576808333,-0.0114456067289,0.019584978029,-0.0327177449582,-0.0157629993784,-0.00422366517489,-0.0116612840146,0.0657407340491,-0.0129266681428
254,509,8.483333,-2.09360449214e-05,-0.00183902868709,-8.80498181535e-05,0.00201086914106,-0.00149557450909,-0.00550362565427,0.00699452488306,0.00724974019089,0.000876584092104,-0.000764183682717,-0.00929937117501,0.0190444767148,-0.0329803877888,-0.016310161043,-0.00404660105667,-0.0111694461454,0.0627022310505,-0.0192971540038
255,511,8.516667,0.000194272940404,-0.00160612909727,-6.09977213986e-05,0.00197924142159,-0.0017717771369,-0.00487956159752,0.00589901560971,0.00669914663766,0.000745076890745,-0.00112670709172,-0.00726568832318,0.0183066566495,-0.0325285821591,-0.0166334702075,-0.00382386024669,-0.0105211059005,0.0590161888802,-0.0247425186255
256,513,8.550000,0.000373276631998,-0.00139175264571,-3.82051871162e-05,0.00193589734947,-0.00198223737964,-0.00428299395217,0.00482932230573,0.00614141681537,0.000621638179909,-0.00146522501581,-0.00536441376385,0.01740265831,-0.0314488884617,-0.0167389347451,-0.00356483507272,-0.00973474956874,0.0547890401564,-0.0292507515908
257,515,8.583333,0.000517270219012,-0.00119601780353,-1.93842845935e-05,0.00188171169984,-0.0021316575781,-0.00371894915366,0.00380489734832,0.00558367317967,0.000507327925755,-0.00177546155947,-0.00361179136502,0.0163637221202,-0.0298324709052,-0.0166361930623,-0.00327852703337,-0.00883052641223,0.0501303216199,-0.0328276981291
258,517,8.616667,0.000628047016675,-0.00101881124038,-4.21662044216e-06,0.00181769053264,-0.00222522111494,-0.00319141696379,0.00284210252373,0.00503265951748,0.000402913693178,-0.00205383560488,-0.00202038671093,0.0152206118009,-0.0277729369135,-0.0163382366326,-0.00297343174831,-0.00782983340744,0.0451504621491,-0.0354958405211
259,519,8.650000,0.000707894304051,-0.000859802275275,7.63719932047e-06,0.00174494737894,-0.00226846950456,-0.00270337539575,0.00195416247795,0.00449463461769,0.000308889211042,-0.00229749528277,-0.000599093240688,0.0140030830641,-0.0253642555388,-0.0158610619116,-0.00265744168003,-0.00675488245119,0.0399586468479,-0.037292807209
260,521,8.683333,0.000759488747644,-0.000718460671681,1.65287778984e-05,0.00166467851968,-0.00226718085878,-0.00225683250317,0.00115118580063,0.00397527862127,0.000225495880345,-0.00250433782698,0.000646792121955,0.0127394060512,-0.0226987940409,-0.0152232605385,-0.00233776719043,-0.00562825918673,0.0346607967809,-0.0382696517834
261,523,8.716667,0.000785793596445,-0.00059407732105,2.28138950464e-05,0.00157813784753,-0.00222725197719,-0.00185288311861,0.000440249196402,0.00347961394209,0.000152746609305,-0.00267301468834,0.00171542832501,0.0114559484441,-0.0198655078876,-0.0144455581817,-0.002020876097,-0.0044724827645,0.0293577006486,-0.0384889475429
262,525,8.750000,0.000789959663403,-0.000485787301691,2.68453005052e-05,0.00148661180205,-0.00215458614207,-0.00149177842189,-0.00017446090547,0.00301194228335,9.04513602598e-05,-0.00280292209416,0.00260823015573,0.0101768246088,-0.016948314915,-0.0135503135793,-0.00171245151259,-0.00330957580517,0.0241433307455,-0.0380227457796
263,527,8.783333,0.000775231903433,-0.000392594755686,2.89663805972e-05,0.00139139485649,-0.00205498849267,-0.00117300606664,-0.000691455895584,0.00257579887255,3.82438064667e-05,-0.00289417754557,0.00332961544979,0.00892361449616,-0.0140246793435,-0.0125609902432,-0.00141736739965,-0.00216065358217,0.0191033710118,-0.0369504473171
264,529,8.816667,0.00074486316468,-0.000313398996113,2.95057253185e-05,0.00129376601364,-0.00193407061766,-0.000895378496833,-0.0011117090438,0.00217392461079,-4.39147862789e-06,-0.00294758303887,0.00388670701896,0.00771515436553,-0.0111644259078,-0.0115016139035,-0.00113968094815,-0.00104554098822,0.0143139799785,-0.0353566370931
265,531,8.850000,0.0007020364337,-0.000247021240958,2.87726045332e-05,0.00119496673685,-0.00179716574336,-0.000657127043855,-0.00143838401559,0.00180825638964,-3.80918425401e-05,-0.00296457607286,0.00428899744619,0.00656739974227,-0.00842879863395,-0.0103962290561,-0.000882640605012,1.75747941183e-05,0.0098408060135,-0.0333289307482
266,533,8.883333,0.000649796623069,-0.000192231369108,2.70533444499e-05,0.00109618070282,-0.00164925561429,-0.000455999407747,-0.0016765361748,0.00147993538267,-6.35898849414e-05,-0.00294716975524,0.00454798538416,0.00549335941714,-0.00586977291945,-0.00926836793847,-0.000648708343559,0.00101244882259,0.00573826661964,-0.0309558802978
267,535,8.916667,0.000590992668063,-0.000147774107621,2.46085797039e-05,0.000998515715164,-0.00149490986913,-0.000289358191967,-0.00183279519268,0.00118933267882,-8.16877480574e-05,-0.00289788354212,0.00467679228968,0.00450309776717,-0.00352962366491,-0.00814054488158,-0.00043959456986,0.0019250340185,0.00204909773888,-0.0283249830712
268,537,8.950000,0.00052823041416,-0.000112394087711,2.16713422917e-05,0.00090298806309,-0.00133823841439,-0.00015427827573,-0.00191503747726,0.000936091203532,-9.32327593847e-05,-0.00281966632984,0.00468976862706,0.00360380126412,-0.0014407463997,-0.0070337882941,-0.000256303919913,0.00274368290554,-0.00119582681512,-0.0255208342925
269,539,8.983333,0.000463836495571,-8.4859248746e-05,1.84459364747e-05,0.000810509549957,-0.00118285699771,-4.76409676875e-05,-0.00193205674115,0.000719182479982,-9.9094759846e-05,-0.0027158137643,0.004602098482,0.00279990376432,0.0003742772421,-0.00596722152792,-9.91901086386e-05,0.00345929173453,-0.00397741140368,-0.0226234590338
270,541,9.016667,0.000399833133115,-6.39821239019e-05,1.51075386783e-05,0.000721877351999,-0.00103186588813,3.37769157765e-05,-0.00189324064855,0.000536976428187,-0.000100145388244,-0.00258988173507,0.00442941124725,0.00209326406758,0.00190238358435,-0.00495770258482,3.19820515088e-05,0.00406538460325,-0.00628800121974,-0.0197068539255
271,543,9.050000,0.000337923523241,-4.86386066206e-05,1.18024534233e-05,0.00063776680098,-0.000887841288914,9.32206711296e-05,-0.00180826093695,0.000387322092212,-9.72395299845e-05,-0.00244559807842,0.00418740858174,0.00148338831629,0.00313951919704,-0.00401953107636,0.000137969339621,0.00455813658053,-0.00813080788245,-0.016837763075
272,545,9.083333,0.00027948725433,-3.77838717782e-05,8.6489504179e-06,0.000558727116586,-0.000752838844351,0.000133883390084,-0.00168678371258,0.000267636933868,-9.11990760641e-05,-0.00228677452234,0.00389151421883,0.000967689094614,0.00408994434865,-0.00316422908147,0.000219979350088,0.00493633627338,-0.00951911906553,-0.0140747062802
273,547,9.116667,0.000225584976228,-3.04652077072e-05,5.73860406949e-06,0.000485180046985,-0.000628408361926,0.000158840786116,-0.00153820579026,0.000175002141468,-8.27990787643e-05,-0.00211722086849,0.00355655342264,0.00054177259423,0.00476537418248,-0.00240040059964,0.00027959798607,0.00520128970225,-0.0104753174966,-0.0114672709686
274,549,9.150000,0.000176971368292,-2.58316026285e-05,3.13805473366e-06,0.000417421310711,-0.000515618658813,0.000170995954047,-0.00137142201099,0.000106261279775,-7.27563345914e-05,-0.00194066332002,0.00319646798287,0.000199744944659,0.00518398709533,-0.00173367221942,0.000318716828904,0.00535666874021,-0.0110297382956,-0.00905567251033
275,551,9.183333,0.000134115303432,-2.31400193915e-05,8.91110863919e-07,0.000355624671325,-0.00041509126183,0.000173034553051,-0.00119462744782,5.81195556577e-05,-6.17203739849e-05,-0.0017606687334,0.00282407162028,-6.54712360965e-05,0.00536933195992,-0.00116671546218,0.000339461829653,0.00540830869223,-0.0112193965668,-0.00687058080208
276,553,9.216667,9.72259929565e-05,-2.17583832718e-05,-9.78887316421e-07,0.000299848419727,-0.00032704154551,0.00016739060722,-0.00101515732916,2.72409952017e-05,-5.02667920506e-05,-0.00158057639896,0.00245084957026,-0.000261818834278,0.00534916720036,-0.000699349073966,0.000344124583858,0.00536396081139,-0.0110866193668,-0.00493320445501
277,555,9.250000,6.62838211058e-05,-2.11653965021e-05,-2.4665191387e-06,0.00025004398887,-0.000251325786483,0.000156222831231,-0.000839366395015,1.03409218264e-05,-3.88928158235e-05,-0.00140343874254,0.0020868049468,-0.000397795145752,0.00515426528412,-0.00032871737803,0.000335097247323,0.00523300663657,-0.0106776175905,-0.00325561769919
278,557,9.283333,4.10745396115e-05,-2.0947377813e-05,-3.58162228872e-06,0.000206066383118,-0.000187492545425,0.000141401118579,-0.000672548282967,4.27128980124e-06,-2.80149718044e-05,-0.00123197209484,0.00174035328987,-0.00048215546902,0.00481721593227,-4.95387236076e-05,0.000314811936268,0.00502614196565,-0.0100410339362,-0.001841309384
279,559,9.316667,2.12254910504e-05,-2.07924032258e-05,-4.34658658209e-06,0.000167686070759,-0.000134836761177,0.000124502582738,-0.000518894444444,6.09665951696e-06,-1.79686930036e-05,-0.00106851840145,0.00141826549289,-0.000523638385058,0.00437126028828,0.000145583874159,0.000285685236754,0.00475503902316,-0.00922650290476,-0.000685928342226
280,561,9.350000,6.24256413613e-06,-2.04820935069e-05,-4.79366453922e-06,0.00013460196387,-9.24549549042e-05,0.000106816323096,-0.000381491043782,1.31588946553e-05,-9.00968746861e-06,-0.000915018450598,0.00112565812113,-0.000530718788881,0.0038491864594,0.000265799559229,0.000250068233079,0.00443199592095,-0.00828325777816,0.000221804984768
281,563,9.383333,-4.45334773852e-06,-1.98814521224e-05,-4.96235445074e-06,0.000106455095629,-5.92999944398e-05,8.93559024995e-05,-0.000262351317541,2.31290097956e-05,-1.3168800614e-06,-0.000772996886526,0.000866028993072,-0.000511393671205,0.00328231430434,0.000321605094414,0.00021020225955,0.00406958282855,-0.00725881773267,0.000899054291693
282,565,9.416667,-1.14915141971e-05,-1.89272035293e-05,-4.89690526087e-06,8.28426015111e-05,-3.42339579956e-05,7.28783756074e-05,-0.0001624799924,3.40449913603e-05,5.00326437282e-06,-0.000643558959514,0.000641334829703,-0.000473004479629,0.00269959415431,0.000324411358014,0.000168180391234,0.00368029435358,-0.00619778570784,0.00136772675707
283,567,9.450000,-1.55191646315e-05,-1.7615113845e-05,-4.643986214e-06,6.3331617683e-05,-1.60777596412e-05,5.79085999544e-05,-8.19655968645e-05,4.43348450776e-05,9.91122596759e-06,-0.000527398648473,0.000452106806369,-0.00042209864909,0.00212684040305,0.000286094192858,0.000125914522574,0.00327621747556,-0.00514078444324,0.00165327384464
284,569,9.483333,-1.71727668687e-05,-1.59867933286e-05,-4.25055799315e-06,4.74727272468e-05,-3.65635260584e-06,4.47674964032e-05,-2.00958723046e-05,5.282457815e-05,1.34279049955e-05,-0.000424817486035,0.00029759898861,-0.000364331614814,0.00158611667969,0.000218543486972,8.5107743133e-05,0.0028687239772,-0.00412355427624,0.00178347200333
285,571,9.516667,-1.70534720495e-05,-1.41164820602e-05,-3.76197618384e-06,3.48126122172e-05,4.16149359853e-06,3.3602903217e-05,2.45089934992e-05,5.87312919856e-05,1.5627257683e-05,-0.000335753127428,0.000175963916772,-0.000304409341807,0.00109528473152,0.000133224556332,4.72316112174e-05,0.00246819567976,-0.00317623195701,0.00178722126905
286,573,9.550000,-1.57072279563e-05,-1.20983065093e-05,-3.22035244331e-06,2.49056056085e-05,8.42964488245e-06,2.44216878017e-05,5.37509117912e-05,6.1642028972e-05,1.66282484619e-05,-0.0002598164409,8.44490396474e-05,-0.000246070157692,0.000667724304931,4.07657048743e-05,1.35078515092e-05,0.00208378992329,-0.00232282497729,0.00169339830707
287,575,9.583333,-1.36098728592e-05,-1.00344655521e-05,-2.66319382697e-06,1.73238827774e-05,1.00978682646e-05,1.71218406354e-05,6.99019793093e-05,6.14794713459e-05,1.65862578702e-05,-0.000196335666462,1.96072973735e-05,-0.000192103493987,0.000312226341763,-4.94147496621e-05,-1.51060359415e-05,0.00172325165407,-0.00158089083743,0.00152979798142
288,577,9.616667,-1.11573291961e-05,-8.02476059558e-06,-2.12233636348e-06,1.16660830032e-05,9.9922687134e-06,1.15233742752e-05,7.54518618929e-05,5.8456018718e-05,1.56840680536e-05,-0.000144405997991,-2.24850732807e-05,-0.000144402056672,3.30568266277e-05,-0.000129429668612,-3.79277706376e-05,0.00139277721141,-0.000961425404563,0.00132219416146
289,579,9.650000,-8.6608266072e-06,-6.15782685739e-06,-1.62318518078e-06,7.56420979556e-06,8.80302171729e-06,7.39698287393e-06,7.29600606211e-05,5.3018160564e-05,1.4122531067e-05,-0.000102942797277,-4.60104874648e-05,-0.000104042989772,-0.000169816247691,-0.000193181533426,-5.45583728208e-05,0.00109693346984,-0.000468959164846,0.00109354625716
290,581,9.683333,-6.34690243243e-06,-4.50435305769e-06,-1.18427023109e-06,4.68871997809e-06,7.07929488351e-06,4.48957963323e-06,6.49183161452e-05,4.57833989644e-05,1.21110100895e-05,-7.07365524001e-05,-5.51985620501e-05,-7.1392791933e-05,-0.000300344965444,-0.000236548856551,-6.48877469038e-05,0.000838634421995,-0.000101854866889,0.000863373022605
291,583,9.716667,-4.36175989138e-06,-3.11249665913e-06,-8.17123869105e-07,2.7517754834e-06,5.23102782898e-06,2.54601558406e-06,5.36279278916e-05,3.7472254001e-05,9.85767131205e-06,-4.65076508815e-05,-5.41278105092e-05,-4.62301181409e-05,-0.000365889079341,-0.000257493289357,-6.90980865268e-05,0.000619175617007,0.000147205087166,0.000647309604678
292,585,9.750000,-2.77941458943e-06,-2.00561359742e-06,-5.26484097826e-07,1.50869612856e-06,3.53702854228e-06,1.3264868051e-06,4.10961500076e-05,2.88380897437e-05,7.55969556941e-06,-2.89590529883e-05,-4.65465559272e-05,-2.78801648436e-05,-0.000376589394653,-0.000256082430113,-6.76652982233e-05,0.000438325137291,0.000290558001684,0.000456857785111
293,587,9.783333,-1.61293297481e-06,-1.1823276956e-06,-3.10825074365e-07,7.57714509536e-07,2.15865166867e-06,6.19351979767e-07,2.89550922066e-05,2.05976244865e-05,5.39347454904e-06,-1.6825023802e-05,-3.57185086593e-05,-1.53541097894e-05,-0.000344650509524,-0.000234425829719,-6.13584979622e-05,0.000294468045097,0.000344747954091,0.000299333023793
294,589,9.816667,-8.27965565937e-07,-6.18868433652e-07,-1.63214304861e-07,3.3819360089e-07,1.15815475698e-06,2.49300986806e-07,1.84057209703e-05,1.3365028479e-05,3.5048571798e-06,-8.9142140876e-06,-2.42976879454e-05,-7.48706552396e-06,-0.000283559113647,-0.000196524347693,-5.12374782281e-05,0.000184799502117,0.000329585475526,0.0001780054261
295,591,9.850000,-3.57706106607e-07,-2.73509401234e-07,-7.2493680142e-08,1.27521754931e-07,5.20686806356e-07,8.10308100601e-08,1.01886474323e-05,7.59246156944e-06,1.99951794089e-06,-4.14556813139e-06,-1.4236477403e-05,-3.0682096814e-06,-0.000207265977322,-0.00014803576085,-3.86478799744e-05,0.00010556010533,0.000267108105338,9.24252998043e-05
296,593,9.883333,-1.1836743648e-07,-9.28466562408e-08,-2.47789298733e-08,3.69467139021e-08,1.78753190931e-07,1.87902562044e-08,4.58242729643e-06,3.51975990557e-06,9.33530423829e-07,-1.57577850701e-06,-6.7296141845e-06,-9.57172087195e-07,-0.000129360930228,-9.59623021095e-05,-2.52136415264e-05,5.23054346575e-05,0.000180472748673,3.89177131699e-05
297,595,9.916667,-2.42570832711e-08,-1.95694311668e-08,-5.26902301518e-09,6.64825969228e-09,3.79251911142e-08,2.3428289951e-09,1.42911145736e-06,1.13574551816e-06,3.04246360997e-07,-4.17298714945e-07,-2.19584469427e-06,-1.81378571806e-07,-6.22704981051e-05,-4.82685335642e-05,-1.28261434428e-05,2.02004166137e-05,9.2812684632e-05,1.12245888853e-05
298,597,9.950000,-1.56080126202e-09,-1.29820651225e-09,-3.53346309959e-10,3.76679863569e-10,2.52305591242e-09,6.10890457997e-11,1.85800578944e-07,1.53308101385e-07,4.16020565708e-08,-4.62588876102e-08,-2.97862110531e-07,-9.85885245514e-09,-1.65074188733e-05,-1.34405608904e-05,-3.62933274755e-06,4.32791461673e-06,2.60931874494e-05,1.26753677592e-06
299,599,9.983333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
