time_s,qpos_J1_m,qpos_J2_m,qpos_J3_m,qpos_J4_rad,qpos_J5_rad,qpos_J6_rad,qvel_J1_ms,qvel_J2_ms,qvel_J3_ms,qvel_J4_rads,qvel_J5_rads,qvel_J6_rads,qacc_J1_ms2,qacc_J2_ms2,qacc_J3_ms2,qacc_J4_rads2,qacc_J5_rads2,qacc_J6_rads2
0.750000,4.72020735092e-05,-0.000171559335731,-0.000129625222865,5.90585206022e-05,0.000186571204404,4.37354933918e-05,0.000801639702284,-0.000364112612444,-0.000645085447576,0.000387886975452,-0.000144528871474,0.000714112536165,0.00546513677351,0.00218331176437,-0.00202108158155,0.0017167906577,-0.00755720623024,0.00581951162549
0.766667,6.13560422227e-05,-0.000177317192535,-0.000140676524127,6.5773668088e-05,0.000183069106866,5.64863387317e-05,0.000894550225323,-0.000324680883129,-0.000678871597282,0.000416594878528,-0.00027719614151,0.000814516808329,0.00566076035672,0.00254186264541,-0.00202508201826,0.00171933498144,-0.00833837921801,0.00620689556028
0.783333,7.70869899148e-05,-0.000182366470887,-0.000152292024824,7.29675485342e-05,0.00017724281333,7.09667479282e-05,0.000990476844578,-0.000279207436748,-0.000712652207625,0.000445184543386,-0.000422996226246,0.000921274096043,0.00582585721511,0.00290669190829,-0.00202033782002,0.00170224047758,-0.00912985495882,0.00657983186554
0.800000,9.44408457733e-05,-0.000186605550849,-0.000164470391802,8.06353432942e-05,0.00016887182893,8.72805509278e-05,0.00108887958744,-0.00022760884672,-0.000746277338284,0.000473308668016,-0.000582067499968,0.0010341040626,0.00595679896498,0.00327520928648,-0.00200637917252,0.00166316961869,-0.0099275793064,0.00693360095494
0.816667,0.000113454021012,-0.000189931788328,-0.000177207724353,8.87661077627e-05,0.000157733920584,0.00010552623175,0.00118915832431,-0.000169846294214,-0.000779589404225,0.000500580542884,-0.000754479429672,0.00115264613466,0.00605001150705,0.00364466337616,-0.00198276065209,0.00159974116101,-0.0107273555893,0.00726331508235
0.833333,0.000134152413351,-0.000192242281565,-0.000190497430155,9.73421080314e-05,0.000143606286028,0.000125795566969,0.00129065389131,-0.000105928136668,-0.000812423612967,0.000526573436099,-0.00094023041277,0.00127645695255,0.00610200094589,0.00401215646891,-0.00194906483398,0.00150954405483,-0.0115248707895,0.00756394958286
0.850000,0.000156550433843,-0.000193434678358,-0.000204330109015,0.000106338149256,0.000126266755249,0.000148172226086,0.00139264964457,-3.59122155527e-05,-0.000844608462302,0.000550820217327,-0.0011392460599,0.00140500836053,0.00610937934023,0.00437466094358,-0.00190490592405,0.00139015212278,-0.0123157226565,0.00783037629866
0.866667,0.000180650063227,-0.00019340801947,-0.000218693445433,0.000115720899825,0.00010549501677,0.000172730343103,0.00149437344168,4.00921220027e-05,-0.000875966298717,0.000572813232642,-0.00135137793691,0.00153768597205,0.00606889010481,0.00472903714263,-0.0018499333955,0.00123913943169,-0.0130954475731,0.00805739899009
0.883333,0.000206439944874,-0.000192063613219,-0.000233572110994,0.000125448215605,8.10738610295e-05,0.000199533069163,0.00159500004318,0.000121922311841,-0.000906313936431,0.000592004441245,-0.00157640277706,0.00167378834116,0.00597743288761,0.00507205264768,-0.00178383561112,0.00105409627819,-0.0138595489869,0.00823979051561
0.900000,0.000233894521262,-0.000189305935892,-0.00024894767759,0.000135468468729,5.27904329236e-05,0.000228631116616,0.00169365392365,0.000209361194213,-0.000935463336652,0.000607805823585,-0.00181402217123,0.00181252676788,0.0058320877497,0.00540040285827,-0.00170634341103,0.000832645703266,-0.0146035262161,0.00837233154886
0.916667,0.000262973220714,-0.000185043552256,-0.000264798542491,0.000145719885516,2.04374855043e-05,0.000260061305287,0.00178941247961,0.000302135988919,-0.000963222346287,0.000619590068989,-0.00206386274087,0.00195302576097,0.00563013848004,0.00571073276823,-0.00161723364516,0.000572460446729,-0.0153229034413,0.00844985058709
0.933333,0.000293619700892,-0.000179190050086,-0.000281099866233,0.000156129898252,-1.61853732582e-05,0.000293845122104,0.0018813096182,0.000399917643202,-0.000989395495026,0.000626691549354,-0.00232547679514,0.00209432417766,0.00536909488358,0.00599965982458,-0.00151633262933,0.000271280248273,-0.0160132586905,0.00846726499302
0.950000,0.000325761155254,-0.000171664982348,-0.000297823524282,0.000166614515647,-5.72704487141e-05,0.000329987305506,0.00196833970833,0.000502320569426,-0.00101378484933,0.000628407583904,-0.00259834347058,0.00223537705533,0.00504671388805,0.00626379774497,-0.00140351950326,-7.3070601474e-05,-0.0166702526286,0.00841962280121
0.966667,0.000359307688356,-0.000162394810403,-0.000314938073432,0.00017707771687,-0.000103000750795,0.000368474466282,0.00204946187332,0.000608902787479,-0.00103619092151,0.000623999998339,-0.00288187034849,0.00237505814553,0.00466101932271,0.00649978116157,-0.00127872946876,-0.000462665559624,-0.017289656965,0.00830214501087
0.983333,0.000394151765505,-0.00015131384137,-0.000332408733816,0.000187410874067,-0.000153548816211,0.000409273756625,0.0021236046017,0.000719166484512,-0.00105641363171,0.000612696980053,-0.00317539554206,0.0025121631562,0.00421032023152,0.00670429095205,-0.00114195688581,-0.000899458081547,-0.0178673822931,0.00811026808004
1.000000,0.000430167741873,-0.000138365152582,-0.000350197387397,0.00019749220834,-0.000209075569336,0.000452331599229,0.00218967065056,0.000832559002296,-0.00107425332025,0.000593695229343,-0.00347819024228,0.00264541370292,0.00369322759284,0.00687408011118,-0.000993258204812,-0.0013852639273,-0.0183995051848,0.00783968633009
1.016667,0.000467211475711,-0.000123501495938,-0.000368262593772,0.000207186284085,-0.000269729229336,0.000497572488245,0.00224654221394,0.000948474259948,-0.00108951180739,0.000566162404809,-0.00378946170874,0.00277346196527,0.00310866932845,0.00700600001098,-0.000832754712573,-0.00192174362936,-0.0188822943659,0.00748639396607
1.033333,0.000505120029865,-0.000106686174826,-0.00038655962403,0.000216343546599,-0.000335644270821,0.000544897873804,0.00229308632676,0.0010662546172,-0.00110199349723,0.000529239859353,-0.00410835668863,0.00289489603951,0.00245590349591,0.00709702689204,-0.000660635070619,-0.00251038522784,-0.0193122358039,0.0070467264164
1.050000,0.000543711465251,-8.78938862474e-05,-0.000405040513387,0.000224799907741,-0.000406940445018,0.000594185141617,0.00232816047317,0.00118519318078,-0.00111150652207,0.000482045661445,-0.00443396524431,0.0030082459736,0.00173452957057,0.00714428842449,-0.000477157624112,-0.00315248737964,-0.0196860565514,0.00651740069563
1.066667,0.000582784729447,-6.71115207391e-05,-0.000423654133239,0.000232376384372,-0.000483721868101,0.000645286698897,0.00235061836669,0.00130453655354,-0.00111786392335,0.000423677894501,-0.00476532496751,0.00311199046585,0.000944497735619,0.00714509017358,-0.000282652460498,-0.00384914294737,-0.0200007471919,0.00589555449566
1.083333,0.000622119642971,-4.43389127179e-05,-0.000442346283197,0.000238878794138,-0.000566076182936,0.000698029177482,0.00235931586836,0.00142348802361,-0.00112088486465,0.00035321822551,-0.0051014255556,0.00320456420355,8.6116112047e-05,0.00709694180256,-7.75231974797e-05,-0.00460122317335,-0.0202535827487,0.0051787837148
1.100000,0.000661476985279,-1.95895339544e-05,-0.000461059803615,0.000244097512995,-0.00065407380006,0.000752212764635,0.00235311700802,0.0015412111875,-0.0011203958721,0.000269735732251,-0.00544121372321,0.00328436581312,-0.000839944126385,0.00699758284388,0.000137751519359,-0.00540936254193,-0.0204421419248,0.00436517813962
1.116667,0.000700598681893,7.10887700538e-06,-0.000479734709019,0.000247807298715,-0.000747767223255,0.000807610671428,0.00233090007302,0.00165683399873,-0.00111623209737,0.000172290976787,-0.0057835984202,0.00334976638855,-0.00183264579433,0.00684500786931,0.000362616828064,-0.00627394443174,-0.0205643245529,0.00345335500209
1.133333,0.000739208093487,3.57137564829e-05,-0.00049830834277,0.000249767184342,-0.000847190464582,0.000863968748086,0.00229156372805,0.0017694532304,-0.00110823859771,5.99403111927e-05,-0.00612745632534,0.00339911856053,-0.00289058491927,0.00663749088971,0.000596440788765,-0.00719508765634,-0.0206183671495,0.00244249014375
1.150000,0.000777010407153,6.6167235168e-05,-0.000516715553199,0.000249720445373,-0.000952358553202,0.000921005254949,0.00223403312977,0.00187813933761,-0.00109627162747,-6.82596000938e-05,-0.00647163758302,0.00343076606396,-0.00401199216215,0.00637360881701,0.000838513865768,-0.00817263398901,-0.0206028564733,0.0013323465298
1.166667,0.000813693129439,9.83957420153e-05,-0.000534888891369,0.000247394644118,-0.00106326714176,0.000978410797004,0.0021572659992,0.00198194170247,-0.00108019993545,-0.000213247058514,-0.00681497174923,0.00344305375777,-0.00519473643314,0.0060522638228,0.00108804876874,-0.00920613676308,-0.0205167410075,0.000123299868682
1.183333,0.000848926680165,0.000132309698763,-0.000552758830485,0.000242501754429,-0.00117989221355,0.00103584842912,0.00206025861564,0.00207989424208,-0.00105990606167,-0.000375950428906,-0.00715627391124,0.00343433804662,-0.00643633068712,0.00567270443156,0.0013441806671,-0.0102948506353,-0.020359340293,-0.00118363889293
1.200000,0.000882365085391,0.000167803310949,-0.000570254006918,0.000234738369641,-0.00130218989302,0.00109295393826,0.00194205169578,0.00217102135705,-0.00103528762738,-0.00055728307641,-0.00749435094488,0.00340299765056,-0.00773393986961,0.00523454519072,0.00160596779021,-0.0114377225948,-0.0201303520567,-0.00258680441372
1.216667,0.00091364676733,0.000204754460904,-0.000587301482659,0.000223785996226,-0.00143009636164,0.00114933630795,0.00180173612256,0.00225434419535,-0.00100625861182,-0.000758138164218,-0.00782800787199,0.00334744466526,-0.00908439097013,0.00473778476502,0.00187239242448,-0.0126333842949,-0.0198298570915,-0.00408386133676
1.233333,0.000942395428404,0.000243024707758,-0.000603827028928,0.000209311435312,-0.00156352788048,0.0012045783695,0.0016384584889,0.00232888720412,-0.000972750608847,-0.000979383334842,-0.00815605428047,0.00326613585224,-0.0104841851263,0.00418282230858,0.00214236231673,-0.013880145779,-0.0194583218582,-0.00567179238175
1.250000,0.000968221026073,0.000282459399026,-0.000619755430549,0.00019096725379,-0.00170238092024,0.00125823764303,0.00145142642278,0.00239368493946,-0.000934714056813,-0.00122185529874,-0.00847731076854,0.00315758409585,-0.0119295117087,0.00357047197531,0.0024147124914,-0.0151759906661,-0.0190165987938,-0.00734689030856
1.266667,0.000990720834507,0.000322887897809,-0.000635010810586,0.000168392346371,-0.00184653239876,0.00130984737091,0.00123991366119,0.00244778910195,-0.000892119434488,-0.00148635435517,-0.00879061537503,0.00302036996103,-0.0134162643053,0.00290197543613,0.00268820748741,-0.0165185728548,-0.0185059243253,-0.00910475388871
1.283333,0.00100948058865,0.000364123929093,-0.000649516974608,0.000141212589501,-0.00199584002554,0.00135891774429,0.00100326484203,0.00249027576372,-0.000844958416195,-0.00177363887103,-0.00909482995745,0.00285315328413,-0.0149400585089,0.00217901228016,0.00296154401838,-0.0179052147967,-0.0179279146009,-0.0109402879994
1.300000,0.00102407570575,0.000405966048055,-0.000663197773855,0.000109041587605,-0.00215014275199,0.00140493732314,0.000740899984704,0.00252025275064,-0.000793244978942,-0.00208441974434,-0.00938884647986,0.00265468472711,-0.0164962514036,0.00140370818652,0.00323335405815,-0.0193329073847,-0.0172845589663,-0.0128477079314
1.316667,0.00103407257883,0.000448198232638,-0.000675977486431,7.14815117183e-05,-0.00230926132571,0.00144737464819,0.000452318632089,0.00253686714159,-0.000737016454516,-0.00241935487953,-0.00967159317334,0.00242381722409,-0.0180799626331,0.000578640763851,0.00350220835114,-0.0207983114917,-0.0165782112236,-0.0148205479784
1.333333,0.00103902993641,0.00049059060202,-0.000687781215557,2.81240300363e-05,-0.00247299894622,0.00148568004277,0.000137103628373,0.00253931284518,-0.000676334519428,-0.00277904370247,-0.00994204053234,0.0021595172485,-0.0196860969226,-0.000293157034758,0.00376662034534,-0.0222977611897,-0.0158115787292,-0.0168516743507
1.350000,0.00103850026199,0.000532900261944,-0.000698535303778,-2.14486704771e-05,-0.00264114201923,0.00151928760054,-0.000205075490243,0.00252683821259,-0.00061128611571,-0.00316402174339,-0.0101992071114,0.00186087582841,-0.02130936792,-0.0012081960016,0.00402505054319,-0.0238272686697,-0.0149877093937,-0.018933302431
1.366667,0.00103203126684,0.000574872277141,-0.000708167761922,-7.76627728195e-05,-0.00281346100577,0.00154761735466,-0.000574459512889,0.00249875364429,-0.000541984295626,-0.00357475531616,-0.0104421650881,0.00152711923754,-0.0229443232112,-0.00216253233737,0.00427591126368,-0.0253825308743,-0.0141099766644,-0.0210570183649
1.383333,0.00101916740898,0.000616240770387,-0.000716608711476,-0.000140951630855,-0.00298971136197,0.00157007762217,-0.000971196997728,0.00245443914702,-0.000468568983518,-0.00401163632277,-0.0106700455586,0.00115761928992,-0.0245853703568,-0.00315177194279,0.00451757180672,-0.0269589378476,-0.0131820625806,-0.0232138049525
1.400000,0.000999451451239,0.00065673014701,-0.00072379083894,-0.000211754484728,-0.00316963456487,0.00158606751645,-0.00139534215776,0.00239335179701,-0.00039120764815,-0.00447497721139,-0.0108820435356,0.000751903166659,-0.026226803793,-0.00417107738104,0.00474836400846,-0.0285515827981,-0.0122079390018,-0.025394071783
1.416667,0.00097242605076,0.000696056442882,-0.000729649860622,-0.000290515093579,-0.00335295921888,0.00159497961929,-0.00184685320182,0.00231503306433,-0.000310095879137,-0.00496500611666,-0.0110774226174,0.000309662704988,-0.0278628324318,-0.00521517753973,0.00496658817418,-0.0301552738603,-0.0111918471238,-0.0275876895255
1.433333,0.000937635372375,0.000733928793227,-0.000734124996203,-0.000377680288857,-0.00353940223736,0.00159620280314,-0.00232559114094,0.00221911595339,-0.000225457861286,-0.00548186221045,-0.0112555193032,-0.000169236919298,-0.0294876077915,-0.00627838000691,0.00517051937314,-0.0317645475344,-0.0101382754027,-0.0297840282688
1.450000,0.000894626717943,0.000770051018776,-0.000737159449331,-0.000473698451959,-0.00372867009298,0.00158912519277,-0.00283131906767,0.00210533191415,-0.000137546740944,-0.00602559129068,-0.0114157469253,-0.000684749182216,-0.0310952524871,-0.00735458616163,0.00535841407746,-0.0333736837729,-0.00905193601926,-0.0319719997716
1.466667,0.000842952163747,0.00080412332508,-0.000738700893393,-0.000579017920405,-0.00392046013051,0.00157313725449,-0.00336370191275,0.00197351747875,-4.66448787879e-05,-0.00659614163556,-0.0115575991793,-0.00123663893892,-0.0326798889045,-0.0084373089649,0.00552851712512,-0.0349767226747,-0.00793774002433,-0.0341401034661
1.483333,0.000782170197955,0.000835844110009,-0.000738701960521,-0.000694085327201,-0.00411446193492,0.00154763500033,-0.00392230668085,0.00182362057887,4.69360161954e-05,-0.00719336014959,-0.0116806532278,-0.00182447594908,-0.0342356678836,-0.00951969342243,0.00567906898489,-0.0365674827408,-0.00680077131075,-0.0362764760287
1.500000,0.000711847350153,0.000864911873745,-0.000737120731804,-0.000819343878479,-0.00431035874768,0.00151202329319,-0.00450660316392,0.00165570649945,0.000142854876355,-0.00781698882698,-0.0117845723618,-0.00244762925813,-0.0357567972351,-0.0105945396759,0.00580831329922,-0.0381395806331,-0.00564625956741,-0.0383689443115
1.516667,0.00063155980501,0.00089102722483,-0.000733921226622,-0.000955231574913,-0.00450782892365,0.00146571923825,-0.00511596512812,0.00146996342527,0.000240741393092,-0.00846666155707,-0.0118691082026,-0.00310526248878,-0.0372375699138,-0.0116543286649,0.00591450467867,-0.0396864523752,-0.00447955237427,-0.0404050814058
1.533333,0.00054089499222,0.000913894975118,-0.000729073888903,-0.00110217938283,-0.0047065474208,0.00140815564504,-0.00574967196696,0.00126670753832,0.000340196266606,-0.00914190129517,-0.0119341024323,-0.0037963300927,-0.0386723916789,-0.0126912502869,0.00599591672025,-0.041201375921,-0.00330608660268,-0.0423722655853
1.550000,0.000439453145028,0.000933226315787,-0.000722556068095,-0.00126060936127,-0.00490618731487,0.0013387845438,-0.00640691081072,0.00104638762463,0.000440791591166,-0.00984211762114,-0.0119794880415,-0.00451957460858,-0.0400558080677,-0.0136972339687,0.00605085021955,-0.042677495013,-0.0021313592893,-0.0442577418595
1.566667,0.000326848819812,0.000948741065895,-0.00071435249255,-0.00143093275171,-0.00510642133069,0.00125708073886,-0.00708677907935,0.000809589151367,0.000542071378876,-0.0105666047063,-0.0120052900888,-0.00527352496745,-0.0413825305198,-0.0146639815487,0.00607764154528,-0.044107844243,-0.000960898154048,-0.0460486858464
1.583333,0.000202712369453,0.000960169984313,-0.000704455732988,-0.00161354803737,-0.00530692338214,0.00116254538137,-0.00778828746328,0.000557037776517,0.000643552224378,-0.0113145397083,-0.0120116259647,-0.00605649588167,-0.0426474614893,-0.0155830023549,0.00607467114313,-0.0454853752209,0.000199768065313,-0.0477322696592
1.600000,6.6691363497e-05,0.000967257135259,-0.000692866653681,-0.0018088389794,-0.00550737011233,0.00105470954289,-0.00851036331388,0.000289602255417,0.000744724112365,-0.0120849816112,-0.0119987051614,-0.00686658834828,-0.0438457183923,-0.0164456503505,0.00604037213445,-0.0468029837522,0.00134513928889,-0.0492957294815
1.616667,-8.15480515654e-05,0.000969762297097,-0.000679594848946,-0.00201717263755,-0.00570744242583,0.000933137771197,-0.00925185442302,8.29671093467e-06,0.00084505136918,-0.012876870527,-0.0119668285473,-0.00770169129246,-0.04497265624,-0.0172431632071,0.00597323897375,-0.0480535379168,0.0024697736079,-0.0507264344963
1.633333,-0.000242319858206,0.000967463403502,-0.000664659062551,-0.00223889738315,-0.00590682700466,0.00079743160891,-0.0100115331686,-0.000285717763698,0.000943973759192,-0.0136890274728,-0.0119163871519,-0.00855948437036,-0.0460238888213,-0.0179667031508,0.00587183612808,-0.0492299069368,0.00356831646408,-0.0520119568172
1.650000,-0.000415916945851,0.000960159005612,-0.000648087587602,-0.0024743409124,-0.00610521780003,0.000647233055587,-0.0107881010003,-0.000591132197631,0.00104090772598,-0.0145201546358,-0.0118478604672,-0.00943744194548,-0.0469953083013,-0.0186073994173,0.00573480674017,-0.0503249907165,0.00463552932603,-0.0531401420618
1.666667,-0.000602609966415,0.000947670743345,-0.000629918644512,-0.00272380826822,-0.00630231749162,0.00048222795358,-0.0115801932394,-0.000906489556103,0.00113524777773,-0.0153688361356,-0.0117618142762,-0.0103328382458,-0.0478831031177,-0.0191563921386,0.00556088123637,-0.0513317499311,0.00566631769689,-0.0540991801977
1.683333,-0.000802646272376,0.00092984581365,-0.000610200734637,-0.00298757987905,-0.00649783890689,0.000302149277921,-0.0123863841608,-0.00123018529748,0.00122636801564,-0.0162335392931,-0.0116588980197,-0.0112427537037,-0.0486837740636,-0.0196048774756,0.00534888583972,-0.0522432365386,0.0066557582919,-0.054877676284
1.700000,-0.00101624894185,0.000906559423117,-0.000588992967225,-0.00326590962314,-0.00669150639258,0.000106780310521,-0.0132051923297,-0.00156046869282,0.00131362380331,-0.0171126164114,-0.0115398417182,-0.0121640824727,-0.0493941484588,-0.0199441537999,0.00509775094797,-0.0530526245842,0.00759912522945,-0.0554647207271
1.716667,-0.00124361589462,0.000877717212079,-0.000566365357322,-0.00355902292678,-0.00688305713126,-0.000104042320866,-0.0140350861563,-0.00189544492371,0.00139635357465,-0.0180043070722,-0.0114054524655,-0.013093541111,-0.0500113923216,-0.0201656687195,0.00480651933594,-0.0537532411637,0.00849191508568,-0.0558499586657
1.733333,-0.00148491910255,0.00084325763711,-0.000542399092379,-0.0038671149053,-0.00707224239591,-0.000330425758267,-0.0148744896381,-0.00223307797078,0.00147388077694,-0.0189067409494,-0.0112566105146,-0.0140276784132,-0.0505330204683,-0.0202610667362,0.00447435414154,-0.0543385974113,0.00932987066942,-0.056023658098
1.750000,-0.00174030389709,0.000803154298636,-0.000517186765307,-0.00419034855525,-0.00725882873593,-0.000572418202663,-0.0157217882519,-0.00257119430159,0.00154551594515,-0.01981794114,-0.0110942649781,-0.0149628863658,-0.050956904476,-0.0202222373139,0.00410054659464,-0.0548024193723,0.010109003382,-0.0559767763685
1.766667,-0.00200988837627,0.000757418200268,-0.000490832571843,-0.00452885300657,-0.00744259908829,-0.000830006395251,-0.0165753349615,-0.00290748736279,0.00161055890278,-0.0207358280075,-0.0109194291683,-0.0158954121972,-0.0512812784644,-0.0200413631331,0.00368452344839,-0.0551386786235,0.0108256140356,-0.0557010246303
1.783333,-0.00229376291255,0.000706099926417,-0.000463452470152,-0.00488272184309,-0.00762335380804,-0.00110311330873,-0.0174334563027,-0.00323952287791,0.00166830108416,-0.0216582235339,-0.0107331756032,-0.0168213714833,-0.0515047426578,-0.0197109683003,0.00322585407263,-0.0553416225011,0.0114763120118,-0.0551889299071
1.800000,-0.00259198976277,0.000649291724755,-0.000435174300695,-0.00525201149993,-0.00780091161292,-0.0013915960659,-0.0182944585095,-0.00356474494793,0.00171802797189,-0.0225828561726,-0.0105366307078,-0.0177367622673,-0.05162626471,-0.0192239662776,0.00272425717005,-0.0554058037969,0.0120580326537,-0.0544338943862
1.816667,-0.0029046027804,0.00058712948018,-0.000406137864473,-0.00563673974605,-0.00797511043717,-0.00169524410217,-0.0191566336436,-0.00388048294796,0.00175902164312,-0.0235073661905,-0.0103309692394,-0.0186374801434,-0.0516451787837,-0.0185737072957,0.00217960707612,-0.0553261097831,0.0125680527942,-0.0534302515803
1.833333,-0.00323160722989,0.000519794567055,-0.000376494957925,-0.00603688425987,-0.00814580819011,-0.00201377758741,-0.0200182656898,-0.00418395920964,0.00179056341717,-0.024429311489,-0.0101174084711,-0.0195193342499,-0.0515611823932,-0.0177540250109,0.00159193960515,-0.05509779043,0.0130040043341,-0.0521733190113
1.850000,-0.00357297970224,0.000447515566751,-0.000346409362812,-0.00645238130614,-0.0083128834159,-0.00234684612214,-0.0208776365802,-0.0044722974743,0.00181193659681,-0.0253461738883,-0.00989720216439,-0.0203780641098,-0.0513743310306,-0.0167592821671,0.000961457405572,-0.0547164856792,0.013363885797,-0.0506594470789
1.866667,-0.00392866813028,0.000370569837747,-0.000316056789633,-0.00688312452128,-0.00847623585119,-0.00269402772134,-0.0217330321103,-0.0047425320986,0.00182242929447,-0.0262553658578,-0.00967163436687,-0.021209357254,-0.0510850306143,-0.0155844150235,0.000288534789394,-0.0541782516405,0.0136460717961,-0.0488860637934
1.883333,-0.0042985919016,0.000289284925933,-0.000285624773199,-0.00732896381485,-0.00863578687788,-0.0030548280986,-0.0225827477116,-0.00499161798983,0.00182133733457,-0.0271542376742,-0.0094420130693,-0.0220088675536,-0.0506940278068,-0.0142249763108,-0.000426277998196,-0.0534795855824,0.0138493203668,-0.0468517150701
1.900000,-0.00468264206636,0.000204039803126,-0.000255312519192,-0.00778970439384,-0.0087914798692,-0.00342868026167,-0.0234250940446,-0.00521644124444,0.00180796722215,-0.0280400849859,-0.00920966375849,-0.0227722341871,-0.0502023982675,-0.0126771764827,-0.00118225110101,-0.0526174495908,0.013972778123,-0.0445561002987
1.916667,-0.00508068163677,0.000115265922329,-0.000225330700679,-0.00826510591646,-0.00894328042745,-0.00381494442935,-0.0242584023794,-0.00541383045945,0.00178163916779,-0.0289101567604,-0.00897592290241,-0.0234951011588,-0.0496115329171,-0.0109379230315,-0.00197847199609,-0.051589292773,0.0140159832161,-0.0420001029242
1.933333,-0.00549254597438,2.34480787691e-05,-0.000195901203728,-0.00875488178176,-0.00909117651273,-0.00421290827838,-0.0250810297309,-0.00558056868244,0.00174169015814,-0.0297616635892,-0.00874213140437,-0.0241731372856,-0.0489231223032,-0.00900485764381,-0.002813843088,-0.0503930718929,0.0139788660836,-0.0391858157967
1.950000,-0.00591804326085,-7.08749336344e-05,-0.000167256821467,-0.00925869856051,-0.00923517846235,-0.00462178752711,-0.0258913637179,-0.00571340596233,0.00168747706099,-0.0305917863238,-0.0085096280631,-0.0248020565606,-0.0481391391704,-0.0068763909772,-0.00368707997929,-0.0490272703245,0.0138617479876,-0.0361165610706
1.966667,-0.00635695504731,-0.000167109880061,-0.000139640896082,-0.00977617557299,-0.00937531890135,-0.00504072686181,-0.0266878271168,-0.00580907245931,0.00161837975346,-0.0313976850125,-0.00827974307564,-0.0253776388035,-0.0472618193488,-0.00455173484795,-0.00459671044042,-0.0474909152205,0.0136653373588,-0.0327969044587
1.983333,-0.00680903687702,-0.000264608865797,-0.000113306908501,-0.0103068846181,-0.00951165254524,-0.00546880120929,-0.0274688820835,-0.00586429206927,0.00153380426132,-0.0321765081096,-0.00805379161936,-0.0258957504991,-0.0462936410877,-0.00203093162627,-0.00554107410027,-0.0457835927963,0.0133907239724,-0.0292326636741
2.000000,-0.00727401897558,-0.000362669348662,-8.85180156394e-05,-0.0108503498586,-0.00964425589644,-0.00590501735844,-0.0282330340178,-0.00587579651411,0.00143318589738,-0.0329254019217,-0.00783306754908,-0.0263523657281,-0.0452373029691,0.000685119352814,-0.00651832287558,-0.043905461641,0.0130393709953,-0.0254309109184
2.016667,-0.00775160700246,-0.000460534390193,-6.55465353601e-05,-0.0114060478651,-0.0097732268367,-0.00634831593118,-0.0289788350482,-0.00584033984696,0.00131599238646,-0.0336415202608,-0.00761883724434,-0.0267435870893,-0.0440957005501,0.00359463854554,-0.00752642215475,-0.0418572639693,0.0126131049565,-0.0213999693032
2.033333,-0.00824148285748,-0.000557393152085,-4.467337946e-05,-0.0119734078237,-0.00989868411834,-0.00679757370195,-0.0297048871182,-0.00575471331771,0.00118172696412,-0.034322034266,-0.00741233364104,-0.0270656665094,-0.0428719018859,0.00669494629257,-0.00856315274875,-0.0396403347421,0.0121141037055,-0.0171494031232
2.050000,-0.00874330553528,-0.0006523816434,-2.61874352312e-05,-0.0125518119076,-0.0100207667576,-0.00725160626298,-0.030409844654,-0.00561576054193,0.00102993143645,-0.0349641423608,-0.00721475048035,-0.0273150258405,-0.0415691221002,0.00998244640726,-0.00962611361864,-0.0372566085857,0.0115448824345,-0.0126900019251
2.066667,-0.00925671202081,-0.00074458372315,-1.03848963586e-05,-0.0131405958172,-0.0101396333339,-0.00770917103086,-0.0310924168028,-0.00542039291361,0.000860189187743,-0.0355650803056,-0.00702723680656,-0.0274882771382,-0.0401906971709,0.0134526134034,-0.0107127253863,-0.034708624455,0.0109082778506,-0.00803375835195
2.083333,-0.00978131821843,-0.000833032361783,2.43145586809e-06,-0.0137390494868,-0.0102554611999,-0.00816897058832,-0.0317513692265,-0.00516560519982,0.00067212812298,-0.0361221313099,-0.00685089174391,-0.0275822425187,-0.0387400571093,0.0170999834925,-0.0118202346316,-0.0319995279892,0.0102074305973,-0.00319383976772
2.100000,-0.0103167199073,-0.000916711164095,1.19530198315e-05,-0.0143464179621,-0.0103684456063,-0.00862965635323,-0.032385525445,-0.00484849125339,0.000465423532049,-0.0366326361641,-0.0066867595808,-0.0275939734902,-0.0372206987136,0.0209181494657,-0.012945718976,-0.0291330715224,0.00944576603267,0.00181544629548
2.116667,-0.0108624937151,-0.000994556154981,1.78661879347e-05,-0.0149619024457,-0.0104787987479,-0.0090898325653,-0.0329937677221,-0.0044662597779,0.000239800862527,-0.0370940033511,-0.00653582518774,-0.0275207696565,-0.0356361580839,0.0248997595593,-0.0140860929497,-0.0261136117178,0.0086269734814,0.00697869279973
2.133333,-0.0114181981034,-0.00106545782835,1.98532063856e-05,-0.0155846615111,-0.0105867487358,-0.00954806057896,-0.033575037491,-0.00401625007778,-4.96161197301e-06,-0.0375037190992,-0.00639900979359,-0.0273601966914,-0.0339899830856,0.0290365203867,-0.0152381146349,-0.0229461048071,0.00775498408894,0.0122794398702
2.150000,-0.0119833743554,-0.00112826345838,1.75930785673e-05,-0.0162138124838,-0.0106925385023,-0.0100028634497,-0.0341283353225,-0.00349594772502,-0.00026903024078,-0.0378593573352,-0.00627716714221,-0.0271101034849,-0.0322857059539,0.0333192040034,-0.0163983930762,-0.019636099424,0.00683394741074,0.0177002273379
